,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
5675496,10,24,5,1806,1615,1837,1622,6.0,1749.0,5148.0,91,67,41,1,111,18.0,35.0,214,7,43,0,2,24,0,109
4543233,8,20,3,2109,2030,2212,2143,6.0,1963.0,4774.0,63,73,40,1,39,79.0,162.0,214,3,20,0,0,0,0,29
3792134,7,8,2,1759,1752,2040,2030,14.0,3937.0,2116.0,101,98,75,0,7,269.0,266.0,532,6,20,0,0,0,0,0
2111299,4,5,6,817,750,936,925,7.0,4316.0,4990.0,79,95,61,1,27,18.0,77.0,432,6,12,0,0,0,0,0
1395924,3,31,1,1549,1535,1833,1829,14.0,3909.0,1942.0,104,114,83,0,14,157.0,266.0,590,8,13,0,0,0,0,0
2342676,4,9,3,1826,1800,2231,2211,5.0,471.0,4033.0,245,251,202,1,26,96.0,265.0,1608,4,39,7,0,0,0,13
2421324,5,13,2,825,810,1118,1120,17.0,185.0,857.0,113,130,99,0,15,35.0,104.0,793,3,11,0,0,0,0,0
3337744,6,5,4,651,645,729,726,7.0,4889.0,3943.0,38,41,19,0,6,176.0,18.0,79,10,9,0,0,0,0,0
2492807,5,12,1,1446,1440,1612,1608,18.0,2409.0,475.0,86,88,67,0,6,136.0,173.0,429,8,11,0,0,0,0,0
6221334,11,29,6,1855,1835,2017,1953,6.0,750.0,3544.0,202,198,178,1,20,18.0,80.0,1199,11,13,0,15,4,0,5
231740,1,31,4,1638,1342,2225,1930,15.0,462.0,2783.0,227,228,201,1,176,216.0,210.0,1739,9,17,0,0,175,0,0
275332,1,16,3,1738,1705,2047,2019,16.0,675.0,4542.0,309,314,283,1,33,48.0,220.0,1999,7,19,0,0,0,0,28
4586070,8,16,6,2042,1955,2351,2309,8.0,550.0,5064.0,129,134,111,1,47,249.0,80.0,853,8,10,0,0,0,0,42
5851459,10,5,7,1735,1655,1816,1740,1.0,1344.0,2073.0,101,105,82,1,40,81.0,2.0,569,3,16,2,0,0,0,34
4534535,8,1,5,1810,1755,2009,2000,17.0,2071.0,3407.0,59,65,41,0,15,179.0,256.0,271,4,14,0,0,0,0,0
4201244,7,7,1,1542,1357,1840,1707,5.0,42.0,419.0,178,190,154,1,105,186.0,96.0,1086,8,16,0,93,0,0,0
4226223,7,14,1,945,929,1102,1052,6.0,1909.0,4842.0,77,83,36,0,16,162.0,37.0,185,6,35,0,0,0,0,0
4564862,8,2,6,1222,1115,1350,1243,7.0,4421.0,4425.0,88,88,67,1,67,189.0,18.0,443,8,13,67,0,0,0,0
1716404,3,12,3,1350,1147,1720,1522,3.0,540.0,5215.0,150,155,127,1,123,258.0,80.0,1024,9,14,118,0,0,0,0
3794188,7,10,4,1852,1736,1938,1823,14.0,5441.0,2804.0,46,47,29,1,76,269.0,258.0,86,6,11,0,0,0,0,75
6414428,11,7,5,825,815,1052,1051,4.0,590.0,1069.0,147,156,134,0,10,177.0,131.0,972,3,10,0,0,0,0,0
2697532,5,23,5,907,859,1019,1010,6.0,6.0,5109.0,132,131,104,0,8,18.0,136.0,689,7,21,0,0,0,0,0
2730537,5,17,6,1701,1655,1845,1856,7.0,4910.0,4459.0,104,121,85,0,6,218.0,18.0,508,11,8,0,0,0,0,0
5937391,10,11,6,1151,1130,1440,1356,6.0,1689.0,3159.0,109,86,75,1,21,200.0,18.0,425,10,24,0,0,23,0,21
5146021,9,20,6,2129,2115,2250,2251,7.0,4759.0,3793.0,81,96,61,0,14,18.0,240.0,481,6,14,0,0,0,0,0
6039894,11,18,2,1336,1315,1441,1420,18.0,3101.0,372.0,65,65,39,1,21,96.0,280.0,194,6,20,0,0,0,0,21
3061775,6,22,7,2215,2105,2341,2230,17.0,1790.0,991.0,86,85,51,1,70,219.0,185.0,290,4,31,3,0,1,0,67
3590639,6,9,1,1322,1310,2238,2210,6.0,614.0,3472.0,376,360,322,1,12,259.0,150.0,2586,34,20,0,0,28,0,0
2030193,4,2,3,942,815,1243,1049,15.0,864.0,1893.0,361,334,338,1,87,135.0,157.0,2288,5,18,87,0,27,0,0
1604781,3,19,3,2312,2229,15,2326,12.0,143.0,4199.0,63,57,37,1,43,199.0,107.0,197,9,17,17,0,6,0,26
4052540,7,28,1,2205,2115,19,2301,12.0,397.0,1251.0,254,226,218,1,50,199.0,268.0,1518,8,28,47,0,28,0,3
2395603,5,5,1,1338,1250,1500,1405,17.0,377.0,3147.0,82,75,61,1,48,157.0,268.0,373,4,17,12,0,7,0,36
6977337,12,23,2,904,850,1133,1110,5.0,376.0,1594.0,269,260,233,1,14,136.0,258.0,1635,9,27,0,14,9,0,0
3634201,7,11,5,2046,2040,2157,2150,17.0,2196.0,4902.0,71,70,54,0,6,271.0,263.0,342,11,6,0,0,0,0,0
4828478,8,4,1,2143,2115,2212,2209,6.0,1033.0,3596.0,209,234,187,0,28,18.0,220.0,1587,4,18,0,0,0,0,0
2311711,4,18,5,1905,1850,5,10,1.0,2421.0,1846.0,180,200,167,0,15,264.0,81.0,1438,4,9,0,0,0,0,0
4981295,9,6,6,920,900,1105,1052,13.0,6250.0,5200.0,105,112,90,1,20,73.0,149.0,614,6,9,0,0,0,0,0
6886103,12,25,4,1017,1007,1142,1115,0.0,2578.0,48.0,85,68,40,1,10,87.0,46.0,240,4,41,10,0,17,0,0
2650711,5,5,1,1654,1635,1853,1842,16.0,1505.0,2012.0,119,127,99,1,19,186.0,63.0,650,5,15,0,0,0,0,0
294309,1,31,4,1337,1315,1500,1436,16.0,1173.0,2351.0,83,81,60,1,22,63.0,149.0,329,4,19,2,0,2,0,20
1010538,2,11,1,838,624,1051,814,12.0,380.0,2348.0,133,110,81,1,134,87.0,37.0,632,12,40,134,0,23,0,0
6881153,12,22,1,858,600,1206,916,0.0,2359.0,75.0,128,136,90,1,178,207.0,87.0,651,16,22,170,0,0,0,0
2446066,5,20,2,1228,1205,1343,1325,17.0,2499.0,3342.0,75,80,61,1,23,157.0,220.0,370,5,9,18,0,0,0,0
979224,2,25,1,1108,900,1213,1010,11.0,3755.0,3404.0,65,70,48,1,128,130.0,81.0,247,4,13,0,0,0,0,123
44099,1,16,3,1056,1050,1208,1210,17.0,1849.0,2432.0,72,80,56,0,6,219.0,185.0,290,3,13,0,0,0,0,0
6752116,12,26,5,1757,1654,2127,2035,6.0,1472.0,378.0,330,341,298,1,63,157.0,205.0,2486,8,24,0,0,0,0,52
4254463,8,9,6,1528,1520,1824,1825,17.0,1774.0,3223.0,116,125,103,0,8,130.0,284.0,781,5,8,0,0,0,0,0
2311892,4,27,7,1410,1305,1511,1420,1.0,2426.0,1778.0,181,195,162,1,65,81.0,157.0,1235,5,14,20,0,0,0,31
701399,2,14,4,1704,1650,1728,1716,18.0,7444.0,195.0,84,86,58,1,14,220.0,157.0,370,8,18,0,0,0,0,0
238106,1,20,7,1122,955,1354,1234,15.0,668.0,2731.0,272,279,246,1,87,210.0,204.0,1835,7,19,0,0,0,0,80
6834288,12,21,7,747,715,1103,830,11.0,3981.0,3602.0,196,75,54,1,32,247.0,210.0,268,93,49,32,0,121,0,0
3251894,6,18,3,1702,1647,2045,1857,15.0,1540.0,1996.0,283,190,167,1,15,104.0,210.0,1182,8,108,0,0,96,0,12
2764466,5,19,1,759,739,850,830,10.0,120.0,2173.0,51,51,34,1,20,129.0,145.0,216,5,12,0,0,0,0,20
996537,2,13,3,1005,930,1131,1100,11.0,4473.0,3116.0,86,90,70,1,35,207.0,210.0,416,7,9,0,0,0,0,31
6459519,11,10,1,1921,1915,2224,2305,6.0,199.0,1602.0,363,410,335,0,6,150.0,216.0,2454,8,20,0,0,0,0,0
3463636,6,8,7,1246,1205,1356,1316,0.0,5664.0,6.0,70,71,50,1,41,117.0,199.0,252,7,13,0,0,0,0,40
6997621,12,3,3,1001,946,1143,1132,6.0,1643.0,5302.0,102,106,69,1,15,18.0,224.0,526,3,30,0,0,0,0,0
